CODE ISIN,Code Maroclear,OPCVM,Société de Gestion,Nature juridique,Classification,Sensibilité,Indice Bentchmark,Périodicité VL,Souscripteurs,Affectation des résultats,Commission de souscription,Commission de rachat,Frais de gestion,Dépositaire,Réseau placeur,AN,VL,YTD,1 jour,1 semaine,1 mois,3 mois,6 mois,1 an,2 ans,3 ans,5 ans,DatePublication,TypePublication
MA0000041329,4132,CAM OBLIGATIONS,MAROGEST,FCP,OMLT,[2.5  6.5[,MBI GLOBAL,QUOTIDIENNE,FGP,CAPITALISANT,0.01,0.005,0.01,CDG CAPITAL,MAROGEST,1112116192.04,139.62,-0.012588,-,0.000287,-0.002786,0.012032,-0.012588,-0.002999,0.087045,0.167684,0.027373,2026-06-26,Hebdomadaire
MA0000041337,4133,CAM ACTIONS,MAROGEST,FCP,ACTIONS,-,CFG 25 FLOTTANT,QUOTIDIENNE,FGP,CAPITALISANT,0.02,0.015,0.02,CDG CAPITAL,MAROGEST,4634132.9,138.1,-0.102664,-,-0.00833,-0.008543,0.019715,-0.102664,-0.115311,0.146724,0.29842,0.198473,2026-06-26,Hebdomadaire
MA0000041386,4138,WG MONETAIRE,WAFA GESTION,FCP,MONÉTAIRE,"]0  0,5]",TMP MARCHE INTERBANCAIRE,QUOTIDIENNE,FGP,CAPITALISANT,0.01,0.01,0.01,ATTIJARIWAFA BANK,WAFA GESTION,6431793052.09,1228.71,0.012084,-,0.000423,0.001418,0.006496,0.012084,0.024224,0.057282,0.091556,0.132139,2026-06-26,Hebdomadaire
MA0000041394,4139,FCP ALPHA BANQUES FUND,RED MED ASSET MANAGEMENT,FCP,OCT,"]0,5 1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.01,0.01,0.01,BCP,RED MED ASSET MANAGEMENT,5438870196.7,1318.4,0.014255,-,0.000789,0.001694,0.009101,0.014255,0.027215,0.06747,0.110129,0.155336,2026-06-26,Hebdomadaire
MA0000041402,4140,IRGAM SECURIPLUS,IRG ASSET MANAGEMENT,FCP,OCT,"]0,5 1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,BCP,IRG ASSET MANAGEMENT,662118.79,126.94,0.010427,-,0.000394,0.000946,0.006502,0.010427,0.017963,0.044258,0.076493,0.111267,2026-06-26,Hebdomadaire
MA0000041410,4141,IRGAM SECURIBANCAIRES,IRG ASSET MANAGEMENT,FCP,OMLT,]2   6],MBI GLOBAL,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.015,0.02,BCP,IRG ASSET MANAGEMENT,67386505.37,124.0,-0.001771,-,0.00113,-0.000322,0.007557,-0.001771,0.002101,0.066667,0.136051,0.02683,2026-06-26,Hebdomadaire
MA0000041436,4143,CDM PROFIL DYNAMISME,WAFA GESTION,FCP,ACTIONS,-,90% MASI + 10% MBI MLT,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.015,0.02,CDM,WAFA GESTION,34334087.52,974.75,-0.007979,-,-0.018794,-0.04209,0.070683,-0.007979,-0.02312,0.342372,0.522119,0.410616,2026-06-26,Hebdomadaire
MA0000041444,4144,CDM PROFIL EQUILIBRE,WAFA GESTION,FCP,DIVERSIFIÉ,-,60% MBI MLT + 40% MASI RENTABILITE,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.015,0.015,CDM,WAFA GESTION,620894150.09,703.52,-0.005204,-,-0.011855,-0.032483,0.044124,-0.005204,0.000398,0.226863,0.336373,0.274147,2026-06-26,Hebdomadaire
MA0000041451,4145,CDM PROFIL SERENITE,WAFA GESTION,FCP,OMLT,[3  5[,95% MBI + 5% MASI RENTABILITE,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.015,0.01,CDM,WAFA GESTION,30924596.61,261.11,-0.003321,-,-0.000536,-0.004802,0.014808,-0.003321,-0.005182,0.095168,0.162038,0.136101,2026-06-26,Hebdomadaire
MA0000041477,4147,ATTIJARI DIVIDEND FUND,WAFA GESTION,FCP,ACTIONS,-,MASI,HEBDOMADAIRE,FGP,DISTRIBUANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,WAFA GESTION; ATTIJARIWAFA BANK,171606991.29,1110.13,-0.007386,-,-0.01794,-0.031224,0.05606,-0.007386,-0.01284,0.241173,0.365907,0.243004,2026-06-26,Hebdomadaire
MA0000041501,4150,LIBERIS SERENITE,WAFA GESTION,FCP,OMLT,"]1,1 10]",MBI GLOBAL,QUOTIDIENNE,FNPP,MIXTE,0.03,0.015,0.02,CDM,CREDIT DU MAROC,1397243816.63,1146.32,-0.012768,-,0.000821,-0.006018,0.014541,-0.012768,-0.003491,0.106416,0.206428,0.131854,2026-06-26,Hebdomadaire
MA0000041519,4151,CDM OBLIGATIONS,WAFA GESTION,FCP,OMLT,"]1,1  5]",MBI GLOBAL,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,CDM,CREDIT DU MAROC,146524773.99,1230.87,-0.00386,-,5.7e-05,-0.00307,0.012412,-0.00386,-0.001744,0.07633,0.151067,0.143559,2026-06-26,Hebdomadaire
MA0000041527,4152,CDG PERFORMANCE,CDG CAPITAL GESTION,FCP,ACTIONS,-,MASI RB,HEBDOMADAIRE,FNPP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,2495112306.01,3156.86,-0.079582,-,-0.013608,-0.025841,0.027366,-0.079582,-0.081178,0.250202,0.434669,0.40566,2026-06-26,Hebdomadaire
MA0000041550,4155,ATTAKAFOUL,WAFA GESTION,FCP,ACTIONS,-,-,HEBDOMADAIRE,FNPP,DISTRIBUANT,0.0,0.015,0,ATTIJARIWAFA BANK,WAFA GESTION,898605238.17,2376.37,0.041112,-,-0.024214,-0.06354,0.075324,0.041112,0.07195,0.514046,0.688849,0.62619,2026-06-26,Hebdomadaire
MA0000041568,4156,HORIZON DISTRIPERF,SAHAM CAPITAL GESTION,FCP,DIVERSIFIÉ,-,85% MBI MT + 15 % MASI,HEBDOMADAIRE,FGP,MIXTE,0.02,0.02,0.02,SAHAM BANK,SAHAM BANK,212909857.13,1260.12,-0.058185,-,-0.007756,-0.022208,0.029316,-0.058185,-0.057523,0.105543,0.177407,0.166195,2026-06-26,Hebdomadaire
MA0000041592,4159,FCP ALIF VI,CDG CAPITAL GESTION,FCP,OMLT,"]1,1  10]",50% MBI MLT + 50% MBI MT,QUOTIDIENNE,FNPP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,1988683771.97,1219.81,0.001198,-,0.00226,0.000927,0.015966,0.001198,0.009108,0.099859,0.183833,0.184224,2026-06-26,Hebdomadaire
MA0000041600,4160,FCP MONETAIRE PREMIUM,CDG CAPITAL GESTION,FCP,MONÉTAIRE,"]0  0,5]",50% MONIA + 50% MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,BCP,CDG CAPITAL GESTION,155729010.65,1139.97,0.012596,-,0.000518,0.001485,0.007076,0.012596,0.024628,0.056692,0.090171,0.131956,2026-06-26,Hebdomadaire
MA0000041618,4161,FCP TRESORERIE PLUS,CDG CAPITAL GESTION,FCP,OCT,"]0,5 1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,BCP,CDG CAPITAL GESTION,1111615.77,1111.61,0.009683,-,0.000432,0.001117,0.006364,0.009683,0.018545,0.046369,0.07404,0.103269,2026-06-26,Hebdomadaire
MA0000041626,4162,FCP OBLIG PERENITE,CDG CAPITAL GESTION,FCP,OMLT,]4  8],MBI MLT,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,3554089694.8,11536.21,-0.00855,-,0.001519,-0.002919,0.014044,-0.00855,-0.001099,0.111116,0.206153,0.150017,2026-06-26,Hebdomadaire
MA0000041634,4163,FCP OBLIGATIONS OPTIMUM,CDG CAPITAL GESTION,FCP,OMLT,"]1,1 10]",MBI GLOBAL,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,635983.47,1109.91,0.005171,-,0.001308,0.000604,0.01046,0.005171,0.011529,0.050345,0.089728,0.106458,2026-06-26,Hebdomadaire
MA0000041659,4165,PRESCOLAIRE,SAHAM CAPITAL GESTION,FCP,OMLT,[4  8],95% MBI MLT + 5% MASI FLOTTANT,HEBDOMADAIRE,FNPP,CAPITALISANT,0.03,0.03,0.02,SAHAM BANK,SAHAM BANK,701637358.13,1266.34,-0.009558,-,0.001241,-0.005224,0.018974,-0.009558,-0.003666,0.11558,0.223446,0.25999,2026-06-26,Hebdomadaire
MA0000041667,4166,R-MIXT OPTIMUM,WAFA GESTION,FCP,DIVERSIFIÉ,-,45% MBI MLT + 30% MBI MT + 25% MASI RENTABILITE,QUOTIDIENNE,FNPP,CAPITALISANT,0.03,0.015,0.02,CDG,WAFA GESTION,5868225632.34,1223.51,-0.003729,-,-0.006867,-0.021153,0.031923,-0.003729,0.005705,0.193715,0.312019,0.281927,2026-06-26,Hebdomadaire
MA0000041675,4167,HORIZON OBLIG OPTIMAL,SAHAM CAPITAL GESTION,FCP,OMLT,[3   7[,MBI GLOBAL,HEBDOMADAIRE,FGP,CAPITALISANT,0.005,0.001,0.02,SAHAM BANK,SAHAM BANK,656373906.26,1974.29,-0.011535,-,0.001283,-0.003282,0.01214,-0.011535,-0.008746,0.093899,0.172855,0.131223,2026-06-26,Hebdomadaire
MA0000041683,4168,HORIZON CASH PLUS,SAHAM CAPITAL GESTION,FCP,MONÉTAIRE,"[0  0,5[",TMP INTERBANCAIRE,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.005,SAHAM BANK,SAHAM BANK,4352653713.67,16794.64,0.012755,-,0.000474,0.001537,0.006931,0.012755,0.024776,0.055772,0.091129,0.134944,2026-06-26,Hebdomadaire
MA0000041691,4169,HORIZON CAPITAL GARANTI,SAHAM CAPITAL GESTION,FCP,CONTRACTUEL,-,MONIA,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,SAHAM BANK,SAHAM BANK,2403896258.88,142460.18,0.00935,-,0.000346,0.001247,0.004521,0.00935,0.018919,0.041892,0.069583,0.102981,2026-06-26,Hebdomadaire
MA0000041709,4170,HORIZON EPARGNE,SAHAM CAPITAL GESTION,FCP,ACTIONS,-,MASI,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,SAHAM BANK,SAHAM BANK,828310924.39,244.82,-0.047356,-,-0.019426,-0.048947,0.047358,-0.047356,-0.061273,0.33337,0.575925,0.543243,2026-06-26,Hebdomadaire
MA0000041717,4171,HORIZON COURT TERME,SAHAM CAPITAL GESTION,FCP,OCT,"[0,5  1,1[",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,SAHAM BANK,SAHAM BANK,6889827002.99,1533.45,0.013932,-,0.000633,0.00145,0.008676,0.013932,0.026241,0.063943,0.103964,0.147921,2026-06-26,Hebdomadaire
MA0000041725,4172,INVEST EQUILIBRE,SAHAM CAPITAL GESTION,FCP,DIVERSIFIÉ,-,80% MBI MT + 20% MASI,QUOTIDIENNE,FGP,CAPITALISANT,0.02,0.02,0.02,SAHAM BANK,SAHAM BANK,2565197155.46,1424.85,-0.02279,-,-0.007433,-0.02281,0.027652,-0.02279,-0.026622,0.196207,0.325479,0.299382,2026-06-26,Hebdomadaire
MA0000041733,4173,HORIZON FLEXIBLE,SAHAM CAPITAL GESTION,FCP,DIVERSIFIÉ,-,80% MBI GLOBAL + 20% MASI,QUOTIDIENNE,FGP,MIXTE,0.02,0.02,0.02,SAHAM BANK,SAHAM BANK,203461387.68,1455.04,-0.013973,-,-0.007754,-0.022551,0.029577,-0.013973,-0.012575,0.211181,0.342412,0.33193,2026-06-26,Hebdomadaire
MA0000041741,4174,HORIZON PREMIUM,SAHAM CAPITAL GESTION,FCP,MONÉTAIRE,"]0 0,5]",60% TMP + 40% MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,SAHAM BANK,SAHAM BANK,274860686.02,1148.11,0.009425,-,0.000366,0.001125,0.00477,0.009425,0.01855,0.042618,0.073682,0.11082,2026-06-26,Hebdomadaire
MA0000041774,4177,WG EQUITY FUND,WAFA GESTION,FCP,ACTIONS,-,MASI,HEBDOMADAIRE,FNPP,DISTRIBUANT,0.0,0.0,0.02,ATTIJARIWAFA BANK,WAFA GESTION; ATTIJARIWAFA BANK,255173983.62,1591.12,0.002451,-,-0.020337,-0.044355,0.076106,0.002451,0.002177,0.380759,0.511034,0.410471,2026-06-26,Hebdomadaire
MA0000041782,4178,WG OPPORTUNITES,WAFA GESTION,FCP,DIVERSIFIÉ,-,80% MBI MT + 20% MASI RB,HEBDOMADAIRE,FNPP,CAPITALISANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,WAFA GESTION,243086895.69,1311.18,0.009252,-,-0.011795,-0.031217,0.037893,0.009252,0.01538,0.213123,0.304034,0.309517,2026-06-26,Hebdomadaire
MA0000041816,4181,BMCI PREMIUM MONEY MARKET,CIH CAPITAL MANAGEMENT,FCP,MONÉTAIRE,"]0  0,5]",TMI(jj),QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,BMCI,CIH CAPITAL MANAGEMENT,545601551.19,14608.23,0.010358,-,0.000422,0.001283,0.006028,0.010358,0.020232,0.046451,0.075381,0.106863,2026-06-26,Hebdomadaire
MA0000041824,4182,BMCI PREMIUM LONG TERM BOND,CIH CAPITAL MANAGEMENT,FCP,OMLT,]3  7],MBI,HEBDOMADAIRE,FGP,MIXTE,0.0,0.0,0.02,BMCI,CIH CAPITAL MANAGEMENT,87110491.65,15905.36,-0.007297,-,0.001201,-0.003775,0.012679,-0.007297,-0.005471,0.064026,0.126272,0.077092,2026-06-26,Hebdomadaire
MA0000041832,4183,BMCI PREMIUM MEDIUM TERM BOND,CIH CAPITAL MANAGEMENT,FCP,OMLT,"]1,1  5,1]",MBI MT,HEBDOMADAIRE,FGP,CAPITALISANT,0.0,0.0,0.02,BMCI,CIH CAPITAL MANAGEMENT,53553979.44,19157.84,0.006288,-,0.001079,-0.000188,0.010636,0.006288,0.013164,0.061297,0.10416,0.109828,2026-06-26,Hebdomadaire
MA0000041840,4184,BMCI PREMIUM SHORT TERM BOND,CIH CAPITAL MANAGEMENT,FCP,OCT,"]0,5 1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,BMCI,CIH CAPITAL MANAGEMENT,979078549.64,125.91,0.011569,-,0.000556,0.001113,0.007683,0.011569,0.023326,0.058779,0.095441,0.129542,2026-06-26,Hebdomadaire
MA0000041857,4185,BMCI PREMIUM OPPORTUNITY I,CIH CAPITAL MANAGEMENT,FCP,DIVERSIFIÉ,-,50% MASI Rentabilite nette + 50% MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.002,0.009000000000000001,0.02,BMCI,CIH CAPITAL MANAGEMENT,199116951.24,15276.86,-0.040327,-,-0.005426,-0.018548,0.007063,-0.040327,-0.055101,0.048889,0.120481,0.093678,2026-06-26,Hebdomadaire
MA0000041865,4186,BMCI PREMIUM OPPORTUNITY II,CIH CAPITAL MANAGEMENT,FCP,DIVERSIFIÉ,-,50% MASI Rentabilite Nette + 50% MBI Court Terme,HEBDOMADAIRE,FGP,MIXTE,0.03,0.015,0.02,BMCI,CIH CAPITAL MANAGEMENT,157468235.28,15558.81,-0.007574,-,0.00182,-0.001,0.010866,-0.007574,0.006701,0.0943,0.166577,0.160654,2026-06-26,Hebdomadaire
MA0000041873,4187,BMCI PREMIUM EQUITY GROWTH,CIH CAPITAL MANAGEMENT,FCP,ACTIONS,-,MASI,QUOTIDIENNE,FGP,CAPITALISANT,0.002,0.001,0.02,BMCI,CIH CAPITAL MANAGEMENT,231916088.19,21835.11,-0.057489,-,-0.015447,-0.034537,0.027927,-0.057489,-0.060377,0.318872,0.508886,0.461369,2026-06-26,Hebdomadaire
MA0000041881,4188,BMCI PREMIUM EQUITY INCOME,CIH CAPITAL MANAGEMENT,FCP,ACTIONS,-,MASI,HEBDOMADAIRE,FGP,DISTRIBUANT,0.002,0.001,0.02,BMCI,CIH CAPITAL MANAGEMENT,250348953.0,15362.99,-0.040596,-,-0.020039,-0.042221,0.048965,-0.040596,-0.043493,0.174266,0.300375,0.238791,2026-06-26,Hebdomadaire
MA0000041899,4189,BMCI MONETAIRE PLUS,CIH CAPITAL MANAGEMENT,FCP,MONÉTAIRE,"[0  0,5]",TMP INTERBANCAIRE,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,BMCI,CIH CAPITAL MANAGEMENT,323732007.02,145684.92,0.012462,-,0.000441,0.00136,0.007537,0.012462,0.025354,0.053795,0.082342,0.113512,2026-06-26,Hebdomadaire
MA0000041931,4193,HORIZON TREASURY FUND,SAHAM CAPITAL GESTION,FCP,MONÉTAIRE,"[0  0,5]",75% MONIA + 25% MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.02,0.02,0.02,SAHAM BANK,SAHAM BANK,131830011.29,1172.62,0.0098,-,0.000384,0.001264,0.005427,0.0098,0.019156,0.042765,0.071101,-,2026-06-26,Hebdomadaire
MA0000041949,4194,HORIZON OBLIG TRESOR,SAHAM CAPITAL GESTION,FCP,OMLT,"[3,1   7,1[",MBI GLOBAL,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.03,0.02,SAHAM BANK,SAHAM BANK,1328486.27,1132.08,0.005346,-,0.000964,-0.000309,0.010118,0.005346,0.010912,0.054432,0.097009,-,2026-06-26,Hebdomadaire
MA0000041956,4195,HORIZON MID & SMALL CAP,SAHAM CAPITAL GESTION,FCP,ACTIONS,-,MASI,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.03,0.02,SAHAM BANK,SAHAM BANK,139021053.69,161.37,-0.045035,-,-0.018311,-0.05227,0.047381,-0.045035,-0.060273,0.340616,0.639106,-,2026-06-26,Hebdomadaire
MA0000041964,4196,SOCIAL IMPACT FUND,SAHAM CAPITAL GESTION,FCP,MONÉTAIRE,"]0 0,5]",MONIA,QUOTIDIENNE,FGP,MIXTE,0.02,0.06,0.005,SAHAM BANK,SAHAM BANK,105652843.56,1014.54,-0.015793,-,0.000424,-0.025259,-0.021045,-0.015793,-0.005168,0.023476,0.056087,-,2026-06-26,Hebdomadaire
MA0000041972,4197,WINEO AL AMINE,WINEO GESTION,FCP,ACTIONS,-,-,QUOTIDIENNE,FGP,MIXTE,0.005,0.005,0.02,ATTIJARIWAFA BANK,WINEO GESTION,204435315.75,146.45,0.017014,-,-0.018037,-0.028266,0.060924,0.017014,0.026567,0.458933,0.639857,-,2026-06-26,Hebdomadaire
MA0000041980,4198,WINEO ACTIONS,WINEO GESTION,FCP,ACTIONS,-,MASI,HEBDOMADAIRE,FGP,CAPITALISANT,0.02,0.015,0.02,CIH BANK,WINEO GESTION,1239823871.16,4266.43,0.003009,-,-0.016836,-0.041241,0.053786,0.003009,0.019628,0.423372,0.65061,0.603481,2026-06-26,Hebdomadaire
MA0000041998,4199,WINEO CASH,WINEO GESTION,FCP,MONÉTAIRE,"[0  0,5[",-,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.0065,CIH BANK,WINEO GESTION,294704867.92,1543.24,0.011994,-,0.000441,0.001376,0.006233,0.011994,0.023667,0.054003,0.087348,0.128958,2026-06-26,Hebdomadaire
MA0000042004,4200,WINEO DELTA,WINEO GESTION,FCP,DIVERSIFIÉ,-,50% MBI MT + 50% MASI,HEBDOMADAIRE,FGP,MIXTE,0.03,0.03,0.02,CIH BANK,WINEO GESTION,2020187710.16,2109.85,0.005121,-,-0.008198,-0.0232,0.034494,0.005121,0.018744,0.249733,0.402192,0.390749,2026-06-26,Hebdomadaire
MA0000042012,4201,WINEO OBLIG,WINEO GESTION,FCP,OMLT,"[1,1  5,1[",MBI,HEBDOMADAIRE,FGP,CAPITALISANT,0.005,0.0025,0.009,CIH BANK,WINEO GESTION,24965040.49,1831.45,-0.002016,-,0.000984,-0.000698,0.008702,-0.002016,0.010606,0.1012,0.181672,0.210308,2026-06-26,Hebdomadaire
MA0000042020,4202,WINEO OBLIG CT,WINEO GESTION,FCP,OCT,[0.5  1.1[,MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,CIH BANK,WINEO GESTION,218543823.04,1355.43,0.012497,-,0.000502,0.00116,0.007747,0.012497,0.025094,0.062924,0.103582,0.148261,2026-06-26,Hebdomadaire
MA0000042038,4203,WINEO OBLIG SECURITE,WINEO GESTION,FCP,OMLT,[1.1  5.1[,MBI MLT,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.03,0.02,CIH BANK,WINEO GESTION,277066342.81,1533.59,-0.004221,-,0.001823,-0.001751,0.010863,-0.004221,-9.1e-05,0.081791,0.158458,0.191897,2026-06-26,Hebdomadaire
MA0000042046,4204,ATLAS TRESORERIE,ATLAS CAPITAL MANAGEMENT,FCP,MONÉTAIRE,"[0  0,5]",MONIA,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.03,0.02,CIH BANK,ATLAS CAPITAL MANAGEMENT,253432766.39,125.81,0.011091,-,0.000318,0.001353,0.006239,0.011091,0.021434,0.049641,0.083915,0.124609,2026-06-26,Hebdomadaire
MA0000042053,4205,ATLAS MONEBANQUES,ATLAS CAPITAL MANAGEMENT,FCP,MONÉTAIRE,"[0  0,5]",MONIA,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.03,0.02,CIH BANK,ATLAS CAPITAL MANAGEMENT,1333861547.91,123.0,0.012346,-,0.000488,0.001384,0.006464,0.012346,0.02372,0.053714,0.088303,0.129269,2026-06-26,Hebdomadaire
MA0000042061,4206,ATLAS OBLIGBANCAIRES,ATLAS CAPITAL MANAGEMENT,FCP,OCT,"]0,5 1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.03,0.02,CIH BANK,ATLAS CAPITAL MANAGEMENT,842634224.48,125.07,0.013041,-,0.00032,0.001121,0.008141,0.013041,0.024492,0.059466,0.097779,0.141566,2026-06-26,Hebdomadaire
MA0000042079,4207,ATLAS PERENNITE,ATLAS CAPITAL MANAGEMENT,FCP,OMLT,"]3,5 7,5]",50% MBI MT + 50%MBI MLT,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.03,0.02,CIH BANK,ATLAS CAPITAL MANAGEMENT,1444648660.5,136.84,-0.007831,-,0.00139,-0.003133,0.008178,-0.007831,-0.000876,0.08897,0.173484,0.146544,2026-06-26,Hebdomadaire
MA0000042087,4208,ATLAS CROISSANCE,ATLAS CAPITAL MANAGEMENT,FCP,DIVERSIFIÉ,-,50% MASI + 50% MBI,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.03,0.02,CIH BANK,ATLAS CAPITAL MANAGEMENT,1336380004.15,146.25,-0.018325,-,-0.007667,-0.019444,0.031019,-0.018325,-0.018851,0.224772,0.354668,0.341005,2026-06-26,Hebdomadaire
MA0000042095,4209,ATLAS OPTIMISATION,ATLAS CAPITAL MANAGEMENT,FCP,ACTIONS,-,MASI RN,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.015,0.02,CIH BANK,ATLAS CAPITAL MANAGEMENT,142351892.68,225.77,-0.034387,-,-0.014664,-0.032359,0.046346,-0.034387,-0.02765,0.379759,0.581022,0.607476,2026-06-26,Hebdomadaire
MA0000042103,4210,AL IJTIMAI PROTECTION,ATLAS CAPITAL MANAGEMENT,FCP,OMLT,"[1,1  7[",MBI Global,HEBDOMADAIRE,FNPP,CAPITALISANT,0.03,0.015,0.02,CDG,ATLAS CAPITAL MANAGEMENT,2806197185.78,254484.19,-0.00748,-,0.000724,-0.00436,0.012092,-0.00748,-0.000967,0.102828,0.186462,0.323328,2026-06-26,Hebdomadaire
MA0000042111,4211,ATTIJARI MIXED DISTRIBUTION,WAFA GESTION,FCP,DIVERSIFIÉ,-,70% MBI MT + 30% MASI,QUOTIDIENNE,FGP,DISTRIBUANT,0.02,0.02,0.02,ATTIJARIWAFA BANK,WAFA GESTION; ATTIJARIWAFA BANK,2481466.33,146.17,-0.000752,-,-0.013831,-0.037405,0.04437,-0.000752,-0.004113,0.278963,0.391823,-,2026-06-26,Hebdomadaire
MA0000042129,4212,ATTIJARI FIXED INCOME DISTRIBUTION,WAFA GESTION,FCP,OMLT,[5  9[,MBI MT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.03,0.02,ATTIJARIWAFA BANK,WAFA GESTION; ATTIJARIWAFA BANK,369498112.4,108.48,-0.007139,-,0.001385,-0.009767,0.003515,-0.007139,-0.005864,0.04348,0.08479,-,2026-06-26,Hebdomadaire
MA0000042137,4213,ATTIJARI VALEURS ESG,WAFA GESTION,FCP,ACTIONS,-,ESG 10 INDEX,HEBDOMADAIRE,FGP,CAPITALISANT,0.02,0.02,0.02,ATTIJARIWAFA BANK,WAFA GESTION; ATTIJARIWAFA BANK,295568598.82,176.15,0.007262,-,-0.017294,-0.03843,0.062168,0.007262,-0.013607,0.405938,0.583655,-,2026-06-26,Hebdomadaire
MA0000042145,4214,ATTIJARI CASH GARANTI,WAFA GESTION,FCP,CONTRACTUEL,-,MONIA,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.0015,ATTIJARIWAFA BANK,WAFA GESTION,3582875926.22,1087.28,0.00962,-,0.000359,0.001289,0.004703,0.00962,0.019188,0.042444,0.071222,-,2026-06-26,Hebdomadaire
MA0000042152,4215,FCP EMERGENCE MONÉTAIRE PLUS ,VALORIS MANAGEMENT,FCP,OCT,"]0,5 1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,BANK OF AFRICA,VALORIS MANAGEMENT;VALORIS GROUP,6156368224.78,1355.32,0.013013,-,0.000517,0.001411,0.008595,0.013013,0.02612,0.066358,0.107297,0.154437,2026-06-26,Hebdomadaire
MA0000042160,4216,EMERGENCE EQUITY FUND,VALORIS MANAGEMENT,FCP,ACTIONS,-,MASI,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,BANK OF AFRICA,VALORIS MANAGEMENT;VALORIS GROUP,2247753098.41,673.0,-0.072466,-,-0.017088,-0.035817,0.024774,-0.072466,-0.080676,0.349888,0.566027,0.443308,2026-06-26,Hebdomadaire
MA0000042178,4217,EMERGENCE MONÉTAIRE,VALORIS MANAGEMENT,FCP,MONÉTAIRE,"]0  0,5]",TMP au jour le jour,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,BANK OF AFRICA,VALORIS MANAGEMENT;CAPITAL GESTION GROUP,4334715285.99,1316.23,0.012298,-,0.000464,0.001476,0.006654,0.012298,0.025021,0.058301,0.094979,0.140304,2026-06-26,Hebdomadaire
MA0000042186,4218,EMERGENCE RENDEMENT BANQUES,VALORIS MANAGEMENT,FCP,OMLT,"]1,1  5,1]",50 % MBI MT + 50% MBI MLT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,BANK OF AFRICA,VALORIS MANAGEMENT;VALORIS GROUP,3612124343.22,1436.96,-0.009376,-,0.000759,-0.0044,0.009094,-0.009376,-0.004703,0.091243,0.167415,0.147457,2026-06-26,Hebdomadaire
MA0000042194,4219,PATRIMOINE CROISSANCE,WAFA GESTION,FCP,DIVERSIFIÉ,-,25% MASI RB + 75% MBI MLT,HEBDOMADAIRE,FGP,MIXTE,0.03,0.015,0.02,ATTIJARIWAFA BANK,WAFA GESTION,562190861.77,1415.93,0.00041,-,-0.012367,-0.034799,0.043396,0.00041,0.043365,0.284314,0.414826,-,2026-06-26,Hebdomadaire
